Store Name,Category,Visitor Review Counts,Blog Review Counts,Address,Rating,Review Texts
고미돈까스 강남역점,돈가스,4,8,서울 서초구 서운로 138 서초동아타워 지하1층 주방19호,N/A,
그 우동집 본점,"우동,소바",998,153,서울 서초구 사임당로 173 1층,4.27,"""음식이 맛있어요""; ""양이 많아요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""재료가 신선해요"""
요키야,일식당,15,18,서울 서초구 서초대로78길 30,N/A,"""음식이 맛있어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""재료가 신선해요""; ""친절해요"""
바른타코야끼강남역지하상가점,일식당,44,2,서울 강남구 강남대로 388-2,N/A,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""재료가 신선해요""; ""혼밥하기 좋아요"""
겐조라멘,일식당,536,151,서울 서초구 강남대로 455 강남태영데시앙루브,4.17,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""가성비가 좋아요""; ""친절해요""; ""양이 많아요"""
야키토리 켄홈,이자카야,142,43,서울 강남구 역삼로 109 1층 109호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""인테리어가 멋져요""; ""친절해요""; ""특별한 메뉴가 있어요"""
톰돈,돈가스,N/A,N/A,서울 서초구 서운로 138 지하1층 주방15호,N/A,
이자까야탄,일식당,172,3,서울 강남구 테헤란로2길 27,N/A,"""음식이 맛있어요""; ""양이 많아요""; ""재료가 신선해요""; ""혼밥하기 좋아요""; ""가성비가 좋아요"""
팡파레,카레,N/A,1,"서울 서초구 서운로 136 지하1층 105호,106호,107호, 1 08호",N/A,
레드락코리아,덮밥,16,41,서울 강남구 테헤란로 123 B1층 7호 여삼빌딩,N/A,
금돼지 돈카츠&메밀 강남점,일식당,16,N/A,서울 강남구 테헤란로1길 28-8,N/A,
숯불야끼도리,일식당,18,5,서울 강남구 역삼로5길 21,N/A,"""음식이 맛있어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""재료가 신선해요""; ""인테리어가 멋져요"""
믿음직화 먼슬리키친 강남점,덮밥,37,4,서울 강남구 테헤란로 123 B1 3호,N/A,"""음식이 맛있어요""; ""가성비가 좋아요""; ""양이 많아요""; ""재료가 신선해요""; ""혼밥하기 좋아요"""
도온,일식당,21,3,서울 서초구 서초대로74길 27,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""매장이 넓어요""; ""특별한 메뉴가 있어요"""
나이스샤워,일식당,1103,1112,서울 강남구 테헤란로10길 25 뜨라네아파트 1층,4.53,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""친절해요""; ""재료가 신선해요""; ""가성비가 좋아요"""
전국라멘,일본식라면,12,N/A,서울 강남구 테헤란로 123 B1 먼키 4호실,N/A,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""재료가 신선해요""; ""양이 많아요""; ""가성비가 좋아요"""
나무 강남역CGV점,이자카야,7,4,서울 강남구 강남대로 442,N/A,
엄마곰돈까스 강남점,일식당,15,2,서울 서초구 서초대로78길 26,N/A,
벤또랑강남CGV점,일식당,6,N/A,서울 강남구 강남대로 438,N/A,
하루키친,일식당,3,N/A,서울 강남구 강남대로84길 15,N/A,
은하수,이자카야,394,1216,"서울 강남구 봉은사로4길 17 3, 4층",4.63,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""인테리어가 멋져요""; ""친절해요""; ""뷰가 좋아요"""
에독코,이자카야,115,145,서울 강남구 역삼로 129 101,4.56,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""혼술하기 좋아요""; ""술이 다양해요"""
섭지코지,일식당,N/A,N/A,서울 강남구 테헤란로4길 14,N/A,
스시쿠마 강남점,돈가스,18,N/A,서울 강남구 강남대로84길 15,4.32,
블랭크푸드,일식당,112,N/A,서울 강남구 테헤란로4길 35,N/A,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""친절해요""; ""가성비가 좋아요""; ""매장이 청결해요"""
박상미수제돈까스&냉면 강남점,일식당,2,N/A,서울 강남구 테헤란로4길 46,N/A,
가츠라,일식당,3,N/A,서울 서초구 서초대로78길 32,N/A,
울트라키친,일식당,131,N/A,서울 강남구 테헤란로4길 46,N/A,"""음식이 맛있어요""; ""친절해요""; ""혼밥하기 좋아요""; ""특별한 메뉴가 있어요""; ""가성비가 좋아요"""
라라돈가스n샐러드 강남본점,일식당,2,N/A,서울 서초구 서운로 138 서초동아타워 지하1층 6호,N/A,
신승환참치,일식당,N/A,N/A,서울 서초구 서초대로74길 29,N/A,
오니,일식당,15,N/A,서울 서초구 강남대로53길 8 비트아카데미빌딩,4.46,
모리가츠 강남역점,돈가스,1263,464,서울 강남구 테헤란로1길 40 지하1층 모리가츠,4.18,"""음식이 맛있어요""; ""친절해요""; ""매장이 넓어요""; ""가성비가 좋아요""; ""양이 많아요"""
센야 본점,이자카야,207,226,서울 강남구 역삼로9길 25 1층,4.54,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""기본 안주가 좋아요""; ""술이 다양해요""; ""친절해요"""
오무라안,일식당,472,349,서울 강남구 논현로79길 66,4.07,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요""; ""친절해요""; ""양이 많아요"""
정돈 강남점,돈가스,4077,1902,서울 강남구 강남대로110길 19-1 1층,4.56,"""음식이 맛있어요""; ""재료가 신선해요""; ""매장이 넓어요""; ""인테리어가 멋져요""; ""양이 많아요"""
퐈이어스시,"초밥,롤",5,2,서울 강남구 테헤란로 123 여삼빌딩,N/A,
카츠노즈믹 역삼점,돈가스,13,2,서울 강남구 테헤란로 123,N/A,"""음식이 맛있어요""; ""친절해요""; ""혼밥하기 좋아요""; ""재료가 신선해요""; ""양이 많아요"""
연하동 신논현점,일식당,2605,2333,서울 강남구 강남대로110길 19-1 지상1층,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""양이 많아요""; ""친절해요"""
만땅스시 역삼점,"초밥,롤",517,190,서울 강남구 역삼로 128 1층 만땅스시,4.2,"""음식이 맛있어요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""친절해요""; ""혼밥하기 좋아요"""
이자카야 신코우,이자카야,1,N/A,서울 서초구 강남대로 455,N/A,
계몽돈까스,돈가스,439,56,서울 강남구 역삼로 130 101호,4.35,"""음식이 맛있어요""; ""양이 많아요""; ""혼밥하기 좋아요""; ""친절해요""; ""가성비가 좋아요"""
뜨돈 강남본점,돈가스,457,167,서울 강남구 강남대로110길 13 1층,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""양이 많아요""; ""특별한 메뉴가 있어요""; ""인테리어가 멋져요"""
아소산 겐안,일식당,854,327,서울 서초구 사평대로56길 7 2층,4.42,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""재료가 신선해요"""
스시려 프리미엄,일식당,226,672,서울 서초구 효령로77길 34 아크로텔 2층 206호,4.52,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""가성비가 좋아요"""
역전우동0410 역삼테헤란로점,"우동,소바",945,29,서울 강남구 테헤란로10길 25 104호,4.36,"""음식이 맛있어요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""친절해요""; ""매장이 청결해요"""
아오야마,일식당,65,42,서울 강남구 강남대로94길 54 지상2층 A호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""매장이 청결해요"""
도쿄술집,이자카야,1,N/A,서울 서초구 사임당로 157,N/A,
카쿠레가 역삼직영점,일식당,809,197,서울 강남구 테헤란로10길 21 A동 1층 103호,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""재료가 신선해요""; ""매장이 넓어요""; ""양이 많아요"""
요미우돈교자 강남점,일식당,2597,1482,서울 강남구 강남대로110길 13 지상1층 요미우돈교자 강남점,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""재료가 신선해요"""
야마야 강남N타워점,일식당,546,242,서울 강남구 테헤란로 129 강남N타워 G1층,4.35,"""음식이 맛있어요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요""; ""매장이 청결해요"""
백소정 강남점,일식당,7522,4526,서울 강남구 봉은사로2길 10 1층,N/A,"""음식이 맛있어요""; ""매장이 청결해요""; ""친절해요""; ""매장이 넓어요""; ""재료가 신선해요"""
으뜸돈까스,돈가스,1,1,서울 강남구 역삼로 133 B1층2-2호,N/A,
초이다이닝 강남점,일식당,2235,2066,서울 강남구 봉은사로2길 7 지상2층 202호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""인테리어가 멋져요""; ""특별한 메뉴가 있어요""; ""친절해요"""
스시류블랙 강남N타워점,"초밥,롤",415,152,서울 강남구 테헤란로 129 강남N타워 빌딩 B1 스시류,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""매장이 청결해요""; ""가성비가 좋아요"""
돈꿈 카츠앤소바,돈가스,3608,312,서울 서초구 효령로77길 34 B102호,N/A,"""음식이 맛있어요""; ""친절해요""; ""재료가 신선해요""; ""혼밥하기 좋아요""; ""매장이 청결해요"""
코다차야 강남점,이자카야,1307,1179,서울 강남구 강남대로 468 충림빌딩 지하1층 코다차야강남점,4.37,"""음식이 맛있어요""; ""술이 다양해요""; ""기본 안주가 좋아요""; ""단체모임 하기 좋아요""; ""가성비가 좋아요"""
이오가츠 서초우성점,돈가스,6,N/A,서울 서초구 사임당로 174,N/A,
만뽀스키야키 강남 더인피닛스퀘어점,일식당,149,126,서울 서초구 사평대로58길 6,4.12,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""재료가 신선해요""; ""가성비가 좋아요""; ""친절해요"""
스시츠루,일식당,47,158,서울 강남구 테헤란로14길 8 강남역두산위브센티움 지하1층,4.32,"""음식이 맛있어요""; ""재료가 신선해요""; ""가성비가 좋아요""; ""친절해요""; ""특별한 메뉴가 있어요"""
조수사,일식당,74,29,서울 강남구 테헤란로14길 6 남도빌딩 1층,4.27,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""양이 많아요""; ""가성비가 좋아요"""
오카네카레 본점,카레,2,12,서울 서초구 효령로77길 34 아크로텔 강남역 B121호,N/A,
미타우동 비스트로,"우동,소바",182,146,서울 강남구 봉은사로4길 1 1층,4.71,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""인테리어가 멋져요""; ""친절해요""; ""매장이 청결해요"""
진상샤브샤브 서초점,샤브샤브,122,110,서울 서초구 효령로77길 30 지하1층,4.32,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""인테리어가 멋져요""; ""매장이 청결해요"""
돈카츠멘 역삼,일식당,54,12,서울 강남구 테헤란로14길 39 네이처 A동 101호 돈카츠멘,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""재료가 신선해요""; ""양이 많아요""; ""혼밥하기 좋아요"""
청도미나리식당 신논현점,샤브샤브,654,828,서울 서초구 사평대로 362 지층,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""매장이 넓어요""; ""양이 많아요""; ""친절해요"""
섬마을,일식당,41,34,서울 서초구 서운로 226 지하1층 18호,4.53,"""음식이 맛있어요""; ""재료가 신선해요""; ""가성비가 좋아요""; ""친절해요""; ""특별한 메뉴가 있어요"""
국제왕돈가스&찌개&냉면,일식당,72,2,서울 강남구 논현로79길 62,4.35,"""가성비가 좋아요""; ""음식이 맛있어요""; ""양이 많아요""; ""매장이 넓어요""; ""친절해요"""
우쿠야 강남역삼점,돈가스,551,33,서울 강남구 테헤란로14길 33,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""매장이 넓어요""; ""인테리어가 멋져요""; ""양이 많아요"""
후후돈,돈가스,429,64,서울 서초구 서운로 226 서초오피스텔,4.66,"""음식이 맛있어요""; ""양이 많아요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""친절해요"""
백두백미 강남점,덮밥,N/A,1,서울 강남구 역삼로 140 지하2층 4호,N/A,
쿠노카츠,돈가스,95,2,서울 서초구 서운로 226 서초오피스텔 지하 1층 18호,N/A,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""재료가 신선해요""; ""친절해요""; ""양이 많아요"""
몬테로자한국,일식당,4,N/A,서울 서초구 서초동 1377-20,N/A,
토리니쿠,이자카야,99,85,서울 강남구 역삼로4길 16 1층,4.32,"""음식이 맛있어요""; ""친절해요""; ""대화하기 좋아요""; ""특별한 메뉴가 있어요""; ""혼술하기 좋아요"""
스시어부,일식당,290,40,서울 강남구 역삼로4길 16 1층 103호,N/A,"""음식이 맛있어요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""양이 많아요""; ""친절해요"""
상무초밥 강남점,"초밥,롤",3522,1376,서울 강남구 봉은사로 111 es타워 1층,4.4,"""음식이 맛있어요""; ""재료가 신선해요""; ""가성비가 좋아요""; ""매장이 넓어요""; ""친절해요"""
샤브샤브진상,샤브샤브,6,9,서울 서초구 효령로77길 30,N/A,
삼미미이자카야,이자카야,18,94,서울 강남구 논현로87길 41 신일유토빌 110-1호,N/A,"""술이 다양해요""; ""음식이 맛있어요""; ""가성비가 좋아요""; ""기본 안주가 좋아요""; ""대화하기 좋아요"""
딱새우&성게알 연구소,일식당,3,N/A,서울 강남구 논현로85길 52,N/A,
회대장 산지직송 숙성활어 전문점,일식당,1,N/A,서울 강남구 논현로85길 52,N/A,
서울연탄,덮밥,40,6,서울 서초구 강남대로 321 지하1층 b119,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""혼밥하기 좋아요""; ""매장이 청결해요"""
숙성에 미치다,일식당,N/A,N/A,서울 강남구 논현로85길 52,N/A,
도시참치,일식당,2,1,서울 강남구 논현로85길 52,N/A,
1982돈카츠,일식당,2,N/A,서울 강남구 논현로85길 52,N/A,
이가,"우동,소바",25,1,서울 강남구 역삼로4길 16,3.93,
명오뎅빠이자까야,이자카야,190,17,서울 강남구 역삼로4길 16 오피스텔 후문 102호,4.35,"""음식이 맛있어요""; ""친절해요""; ""가성비가 좋아요""; ""대화하기 좋아요""; ""매장이 청결해요"""
조박사돈까스,돈가스,20,17,서울 강남구 역삼로4길 16 성우스타우스오피스텔,4.13,
카츠오우 역삼점,돈가스,1234,307,서울 강남구 도곡로3길 26 1층,4.39,"""음식이 맛있어요""; ""양이 많아요""; ""재료가 신선해요""; ""친절해요""; ""혼밥하기 좋아요"""
스시 히로아키,"초밥,롤",109,386,서울 강남구 도곡로3길 27 동일빌딩 B1F,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""매장이 청결해요""; ""특별한 날 가기 좋아요"""
그릴아지사이,일식당,332,122,서울 강남구 테헤란로13길 8-10,4.42,"""음식이 맛있어요""; ""친절해요""; ""혼밥하기 좋아요""; ""가성비가 좋아요""; ""특별한 메뉴가 있어요"""
샤브스키,샤브샤브,12,8,서울 강남구 도곡로7길 28 1층 102호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""가성비가 좋아요""; ""매장이 청결해요"""
난바우동 역삼직영점,"우동,소바",333,218,서울 강남구 테헤란로19길 33-10 1층 102호,4.6,"""음식이 맛있어요""; ""양이 많아요""; ""혼밥하기 좋아요""; ""친절해요""; ""매장이 청결해요"""
심야식당완,이자카야,21,21,서울 강남구 강남대로66길 14 와이즈플레이스 1층 심야식당 완,N/A,"""음식이 맛있어요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""가성비가 좋아요""; ""기본 안주가 좋아요"""
소바애 역삼점,일식당,59,5,"서울 강남구 강남대로66길 14 2층 206호(역삼동,와이즈플레이스)",N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""양이 많아요"""
소바애 역삼점,일식당,59,5,"서울 강남구 강남대로66길 14 2층 206호(역삼동,와이즈플레이스)",N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""양이 많아요"""
소바애 역삼점,일식당,59,5,"서울 강남구 강남대로66길 14 2층 206호(역삼동,와이즈플레이스)",N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""양이 많아요"""
소바애 역삼점,일식당,59,5,"서울 강남구 강남대로66길 14 2층 206호(역삼동,와이즈플레이스)",N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""양이 많아요"""
소바애 역삼점,일식당,59,5,"서울 강남구 강남대로66길 14 2층 206호(역삼동,와이즈플레이스)",N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""양이 많아요"""
소바애 역삼점,일식당,59,5,"서울 강남구 강남대로66길 14 2층 206호(역삼동,와이즈플레이스)",N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""양이 많아요"""
소바애 역삼점,일식당,59,5,"서울 강남구 강남대로66길 14 2층 206호(역삼동,와이즈플레이스)",N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""양이 많아요"""
소바애 역삼점,일식당,59,5,"서울 강남구 강남대로66길 14 2층 206호(역삼동,와이즈플레이스)",N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""양이 많아요"""
소바애 역삼점,일식당,59,5,"서울 강남구 강남대로66길 14 2층 206호(역삼동,와이즈플레이스)",N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""양이 많아요"""
소바애 역삼점,일식당,59,5,"서울 강남구 강남대로66길 14 2층 206호(역삼동,와이즈플레이스)",N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""양이 많아요"""
쿠모야 역삼본점,일본식라면,253,42,서울 강남구 도곡로13길 19 역삼동 롯데캐슬 노블,4.25,"""음식이 맛있어요""; ""친절해요""; ""양이 많아요""; ""가성비가 좋아요""; ""매장이 넓어요"""
구르메,일식당,69,4,서울 강남구 논현로85길 43,3.79,"""음식이 맛있어요""; ""가성비가 좋아요""; ""매장이 넓어요""; ""친절해요""; ""혼밥하기 좋아요"""
대교,일식당,N/A,N/A,서울 강남구 테헤란로19길 7,N/A,
탄,돈가스,583,83,서울 강남구 테헤란로20길 13 덕성빌딩 2층,4.49,"""음식이 맛있어요""; ""양이 많아요""; ""가성비가 좋아요""; ""친절해요""; ""재료가 신선해요"""
오도로키,"우동,소바",487,274,서울 서초구 사평대로55길 24 1층,N/A,"""음식이 맛있어요""; ""친절해요""; ""양이 많아요""; ""혼밥하기 좋아요""; ""재료가 신선해요"""
마요네즈 신논현점,이자카야,409,359,서울 강남구 강남대로114길 14 1층,N/A,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""술이 다양해요""; ""기본 안주가 좋아요"""
토리키치 신논현점,이자카야,124,69,서울 강남구 강남대로114길 20 지하2층 2호,N/A,"""음식이 맛있어요""; ""가성비가 좋아요""; ""기본 안주가 좋아요""; ""친절해요""; ""대화하기 좋아요"""
논현194,이자카야,85,95,서울 강남구 봉은사로13길 10 1층 논현194,4.93,"""음식이 맛있어요""; ""친절해요""; ""대화하기 좋아요""; ""가성비가 좋아요""; ""특별한 메뉴가 있어요"""
멘야산다이메,일본식라면,383,813,서울 강남구 강남대로114길 23 에스코빌딩 1층,4.32,"""음식이 맛있어요""; ""친절해요""; ""혼밥하기 좋아요""; ""재료가 신선해요""; ""양이 많아요"""
브라더솥밥&후토마키,일식당,142,71,서울 서초구 효령로77길 14 풍림아이원 1층 상가 106호,4.6,"""음식이 맛있어요""; ""재료가 신선해요""; ""혼밥하기 좋아요""; ""특별한 메뉴가 있어요""; ""친절해요"""
긴자료코 역삼점,돈가스,212,49,서울 강남구 테헤란로20길 19 1동 106호,N/A,"""음식이 맛있어요""; ""양이 많아요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""혼밥하기 좋아요"""
더 간사이,이자카야,475,107,서울 강남구 논현로85길 35 세하빌딩 1층 더 간사이,4.31,"""음식이 맛있어요""; ""기본 안주가 좋아요""; ""술이 다양해요""; ""인테리어가 멋져요""; ""대화하기 좋아요"""
백초밥,"초밥,롤",463,169,서울 강남구 논현로95길 29-16,4.39,"""음식이 맛있어요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""친절해요""; ""양이 많아요"""
쿠시쿠로,이자카야,26,24,서울 서초구 사평대로53길 14-1 1층,N/A,"""음식이 맛있어요""; ""친절해요""; ""인테리어가 멋져요""; ""대화하기 좋아요""; ""술이 다양해요"""
오쓰,이자카야,235,147,서울 강남구 강남대로114길 19 101호,N/A,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""술이 다양해요""; ""기본 안주가 좋아요""; ""친절해요"""
아오리의행방불명 강남점,일본식라면,457,86,서울 강남구 도곡로1길 14 삼일프라자오피스텔 1층 105호,4.05,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""친절해요""; ""양이 많아요""; ""매장이 청결해요"""
호센바,이자카야,239,104,서울 강남구 논현로95길 29-8 1층,N/A,"""음식이 맛있어요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""가성비가 좋아요""; ""대화하기 좋아요"""
누리초밥참치 본점,"초밥,롤",166,208,서울 강남구 강남대로116길 8 3층 누리초밥참치,4.66,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""가성비가 좋아요""; ""혼밥하기 좋아요"""
참좋은집수제돈까스,돈가스,3,N/A,서울 강남구 논현로95길 33,N/A,
하카타 호르몬동 논현직영점,일식당,N/A,1,서울 강남구 강남대로114길 20,N/A,
논현주택,이자카야,32,10,서울 강남구 봉은사로1길 18 2층,N/A,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""술이 다양해요""; ""대화하기 좋아요""; ""혼술하기 좋아요"""
전주 해산물 숙회,일식당,N/A,N/A,서울 강남구 도곡로3길 20-10,N/A,
군산항 갑오징어&문어,일식당,N/A,N/A,서울 강남구 도곡로3길 20-10,N/A,
나고야 우나쥬&히츠마부시,일식당,2,1,서울 강남구 강남대로114길 20,N/A,
육회로운연어생활,일식당,1,N/A,서울 강남구 강남대로 310 유니온센터오피스텔 지하1층 58호(역삼동),N/A,
한양돈까스 수제돈까스 전문점 강남점,일식당,2,N/A,서울 강남구 강남대로114길 20,N/A,
오사무식당 역삼점,일식당,643,119,"서울 강남구 테헤란로 142 아크플레이스 1층, 오사무식당",4.55,"""음식이 맛있어요""; ""친절해요""; ""혼밥하기 좋아요""; ""매장이 청결해요""; ""매장이 넓어요"""
스노우폭스 뱅뱅점,"초밥,롤",967,263,서울 서초구 강남대로 305 현대렉시온,4.18,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""재료가 신선해요""; ""매장이 청결해요""; ""친절해요"""
기세끼 논현점,이자카야,296,423,"서울 강남구 강남대로118길 8 신논현역 3번출구 도보3분, 신논현역 3번출구 도보3분",N/A,"""음식이 맛있어요""; ""대화하기 좋아요""; ""친절해요""; ""단체모임 하기 좋아요""; ""술이 다양해요"""
수미초밥,"초밥,롤",543,88,서울 강남구 논현로71길 29,4.44,"""음식이 맛있어요""; ""재료가 신선해요""; ""가성비가 좋아요""; ""친절해요""; ""혼밥하기 좋아요"""
마케집 논현점,이자카야,377,546,서울 강남구 강남대로118길 12 1층,N/A,"""음식이 맛있어요""; ""친절해요""; ""재료가 신선해요""; ""특별한 메뉴가 있어요""; ""매장이 청결해요"""
멘야유메미루 역삼역점,일본식라면,554,200,서울 강남구 테헤란로22길 11 모닝타워1층 멘야유메미루 역삼역점,N/A,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""친절해요""; ""매장이 청결해요""; ""양이 많아요"""
호천당 역삼점,돈가스,452,118,서울 강남구 테헤란로22길 15 1층,N/A,"""음식이 맛있어요""; ""친절해요""; ""재료가 신선해요""; ""양이 많아요""; ""혼밥하기 좋아요"""
씨씨월드 역삼점,일식당,2,N/A,서울 강남구 논현로95길 29-16 1층,N/A,
린카,카레,358,34,서울 강남구 도곡로1길 14 삼일프라자 1층111호 린카커리,4.34,"""음식이 맛있어요""; ""친절해요""; ""양이 많아요""; ""혼밥하기 좋아요""; ""재료가 신선해요"""
남오토코 역삼점,이자카야,307,70,서울 강남구 논현로85길 29 2층,4.38,"""음식이 맛있어요""; ""가성비가 좋아요""; ""친절해요""; ""대화하기 좋아요""; ""단체모임 하기 좋아요"""
호텔카푸치노 시그니처 도시락,샌드위치,329,125,서울 강남구 봉은사로 155 1F,4.62,"""음식이 맛있어요""; ""재료가 신선해요""; ""가성비가 좋아요""; ""특별한 메뉴가 있어요""; ""친절해요"""
하루엔소쿠 역삼점,돈가스,281,17,서울 강남구 논현로85길 29 지상2층 202호 돈까스맛집 하루엔소쿠,N/A,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""친절해요""; ""가성비가 좋아요""; ""매장이 청결해요"""
분노지,일식당,63,213,서울 서초구 주흥3길 8,N/A,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""재료가 신선해요""; ""매장이 청결해요"""
중화카츠&덮밥 역삼본점,돈가스,978,497,서울 강남구 강남대로62길 12 1층,4.54,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""가성비가 좋아요""; ""메뉴 구성이 알차요"""
호타루,일본식라면,394,192,서울 강남구 테헤란로25길 9-10,4.29,"""음식이 맛있어요""; ""친절해요""; ""혼밥하기 좋아요""; ""가성비가 좋아요""; ""양이 많아요"""
해밀돈족,일식당,265,24,서울 강남구 도곡로1길 7 지하1층 해밀돈족,4.52,"""음식이 맛있어요""; ""친절해요""; ""혼밥하기 좋아요""; ""양이 많아요""; ""재료가 신선해요"""
라멘풍림화산,일본식라면,182,66,서울 강남구 논현로71길 28 라멘풍림화산,N/A,"""음식이 맛있어요""; ""친절해요""; ""가성비가 좋아요""; ""혼밥하기 좋아요""; ""양이 많아요"""
멘카오리,일본식라면,367,195,서울 서초구 사평대로57길 39-2,4.54,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""친절해요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요"""
무적의돈까스,돈가스,454,100,서울 강남구 논현로105길 21,4.36,"""음식이 맛있어요""; ""양이 많아요""; ""혼밥하기 좋아요""; ""친절해요""; ""매장이 청결해요"""
삐루센세,이자카야,26,6,서울 강남구 도곡로7길 7 103호,N/A,"""음식이 맛있어요""; ""친절해요""; ""대화하기 좋아요""; ""술이 다양해요""; ""기본 안주가 좋아요"""
타누키돈부리 역삼점,일식당,202,39,서울 강남구 논현로87길 15-6 역삼동오피스,N/A,"""음식이 맛있어요""; ""친절해요""; ""재료가 신선해요""; ""가성비가 좋아요""; ""매장이 청결해요"""
강남모밀무이 강남본점,일식당,2582,222,서울 서초구 사평대로57길 44 강남모밀무이,4.91,"""음식이 맛있어요""; ""인테리어가 멋져요""; ""친절해요""; ""재료가 신선해요""; ""양이 많아요"""
일월육일 강남신논현점,이자카야,533,89,서울 강남구 강남대로118길 15 지상1층,N/A,"""음식이 맛있어요""; ""기본 안주가 좋아요""; ""인테리어가 멋져요""; ""친절해요""; ""특별한 메뉴가 있어요"""
스시이타마에,일식당,16,18,서울 강남구 강남대로62길 30 103호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""아늑해요""; ""친절해요""; ""가성비가 좋아요"""
